date_time,Cement Type,MDP,MDC,FFS,SDS,SDC,BED,MD,MIP1,FOP,FIP,MV,MV2,MV1,Feed,PSS,RP3,RP2,RP1,CP,WP,FCT,Blaine,Residue
2021-08-04 12:30:00,32.5,3308.295922466666,181.60139673999998,874.4972222266666,821.0849465333334,185.48974966,62.86603850233333,57.84464158566666,-3.868170636633334,-71.16345032566667,-62.45218874800001,3.5443033162,0.7634212675,1.3065006654333333,312.27557695999997,59.53646991133334,92.00248111433332,88.40941190899999,74.573990173,21.512121628333333,77.98983186566666,228.63469720999998,3934.0,16.6
2021-08-04 13:00:00,32.5,3387.203231600001,186.06840450666667,874.4822222266667,821.0821115133331,184.89182468333334,60.65121917733334,56.322223301,-4.465866315266665,-70.73347991133332,-61.416063978000004,3.5173300278333337,0.7641832067999998,1.3042759315333337,290.69435822666674,59.53751310333333,85.66785780133335,84.76194103733334,69.67851837099997,21.303151000333333,76.97424717766668,235.8333925633333,3744.0,16.4
2021-08-04 14:00:00,32.5,3323.455631733333,182.79068228000003,874.4994444366665,821.0866677899999,183.82156134666664,61.86980514166665,57.353950525333325,-3.9607932299999997,-70.92060734599998,-61.886217445666645,3.4112050781333334,0.7439034097666668,1.2905867417333332,299.61986815666666,59.54108492066667,96.60206344800002,92.44098714166668,78.73306513499999,20.652551433333333,77.16518655099999,230.75144286333332,3989.0,15.6
2021-08-04 14:30:00,32.5,3445.569558466667,188.9140140133333,877.6688888866668,821.0861109133333,184.31042344999997,63.869819073999984,58.22131815599999,-3.8151518463,-71.37726249366668,-62.67428992166667,3.3848265462000002,0.7505326013666664,1.2954027129333339,312.1857670800001,59.53836189,96.20923790466665,92.31063759700002,78.008573506,21.42305499600001,76.99173465233335,232.87261950333334,3825.0,16.6
2021-08-04 15:00:00,32.5,3426.375482266668,187.91192830666662,879.5016666633333,821.0853515266665,183.8325000333333,64.103202343,58.62370601633334,-3.5242416156666656,-71.40095572066664,-62.74734587333333,3.3471394892333337,0.7451122243666667,1.2878251130333331,308.31137727,59.53949351333335,99.10784350766667,94.34689556499998,82.46022228666666,21.182372383333327,76.93733898633333,233.49744381999997,3908.0,15.9
2021-08-04 15:30:00,32.5,3547.091752599999,193.85893879666668,879.5027777733334,821.08322527,183.91308220333332,65.09943564566666,58.98410758499999,-3.450801503933333,-71.76731459733334,-63.126613921666674,3.5082076541333334,0.7425049139666665,1.2983347333666668,315.7913976233333,59.538980751000004,102.19650207666665,96.44984762966666,86.26048527766669,21.193483198666673,77.30204064300001,233.47294372666664,430.0,16.3
2021-08-04 16:00:00,32.5,3436.399338033334,187.9010715133333,879.5022222166665,821.0868196566663,183.85082889000006,64.32729675099999,58.62243741233332,-3.6662146064666667,-71.73168952933334,-63.00515919600001,3.4766852311,0.7470443992333331,1.2939334873666668,314.2824927433333,59.53740705433334,102.62675379233333,97.082787696,87.54906437933332,21.200993391,78.201658054,233.5248813166667,3718.0,16.7
2021-08-04 16:30:00,32.5,3231.2614824,176.8960164266666,879.5049999933333,821.08125087,184.06071590333335,64.795805306,59.364339542,-3.5621121828333324,-71.89846792833333,-63.65655380599999,3.533718147566667,0.7489604992666664,1.2955409510666664,322.2275683833333,59.538715454,98.02220085566667,94.19064973900001,83.54306887899999,21.479072126333335,78.16919991433333,233.02312531666666,3783.0,15.3
2021-08-04 17:00:00,32.5,3009.3524267333337,164.8852415966667,879.5000000066668,821.0875284133331,184.43179812999998,64.45443855033334,59.174638598,-3.4128606667666666,-71.32708518133332,-63.26915978633334,3.600379791133333,0.7300727684666666,1.2840764956000001,323.16043529333325,59.53443638233333,89.023760766,86.81570554966667,70.73816613133333,21.407829266000004,77.96758446566669,238.58872192999996,3888.0,16.0
2021-08-04 17:30:00,32.5,3321.395209833333,182.74370255,879.4872222199998,839.7500284133334,188.87693176666667,61.983594150000016,57.658976098,-3.691438713166667,-70.63730147499999,-61.97582237633334,3.673326628866667,0.7511241491999999,1.2876193518999997,305.55931701333327,60.88816279499999,79.48790851233335,77.61239566433332,60.24684544833331,21.049505644,75.906915309,242.19743985333332,3804.0,14.7
2021-08-04 18:00:00,32.5,3407.2179138999995,187.39009737,879.5072222333333,850.9745623133334,189.77976684333336,62.88926069466667,57.926826494000004,-3.7355388174666646,-70.98811083533334,-62.343528161,3.456165916533335,0.7517639205333332,1.2843208299000002,311.83132446666673,61.703503578999985,84.73425704966667,83.88826695699998,66.08032530066667,21.26169123833333,75.13942050000001,243.55062246666668,3867.0,14.0
2021-08-04 18:30:00,32.5,3433.7116155,187.4304195433333,879.5033333299999,850.9727904366665,189.88920000000002,63.729905079333335,58.196647112333345,-3.7410748906666664,-71.29111049266668,-62.665780560666676,3.5411446413333336,0.740839578933333,1.2891432307,318.8161828033333,61.702725562666664,87.15246663499997,85.81428522700001,68.74386720500002,21.072627393,75.17931140466666,243.54038909666662,3890.0,15.2
2021-08-04 19:00:00,32.5,3380.015926400001,185.89447713000007,880.3238888899999,850.9707654099999,191.21930728666666,62.905516235,58.66212233900001,-3.725812770433333,-71.40761907733332,-63.050517621000004,3.6672343352333336,0.7573096798333334,1.2999132596333332,315.1331512266667,61.70341518866667,78.26147976433332,76.43925092966667,58.282002055,21.210895207666667,71.44788079566666,243.55396642333332,3929.0,14.6
2021-08-04 19:30:00,32.5,3386.8920715,185.07533513666667,884.5077777766663,850.9745623133334,191.49468756,64.05791888333334,59.50798548866668,-3.574066050666666,-72.16966913866668,-63.76827539633334,3.852671690566667,0.7600745224666665,1.3014499978333334,322.39474198000005,61.70428160366665,79.5221184293333,77.67807686766666,60.422512190333336,21.022577517,70.21939117466668,246.4111464766667,3928.0,13.4
2021-08-04 20:00:00,32.5,3348.5741994999994,183.9805438033333,887.2177777799999,850.9726385533334,190.80226406333335,64.54616630066667,59.55574296899999,-3.7999713416666663,-72.69175752000001,-64.13311405233333,3.815579396099999,0.7570396259333332,1.302346963466667,326.04482449666665,61.702690209666656,84.02228847900001,81.75319758133332,65.86925048866667,20.690950495333333,71.25246355666668,246.72258697333334,3824.0,16.4
